date,observed,predicted,residual,is_outlier,corrected
2025-04-23,-830.20375,-959.1751213262953,128.9713713262953,False,-830.20375
2025-04-24,-1664.385,-1548.4735079980203,-115.9114920019797,False,-1664.385
2025-04-25,-831.125,-1459.3417932203065,628.2167932203065,True,-1459.3417932203065
2025-04-26,-1247.4504166666668,-1387.1448998966794,139.69448323001257,True,-1387.1448998966794
2025-04-27,-831.12125,-922.0092775845642,90.88802758456416,False,-831.12125
2025-04-28,-831.2320833333333,-842.1350628866101,10.902979553276737,False,-831.2320833333333
2025-04-29,2.2395833333333335,-21.643436814718925,23.883020148052257,False,2.2395833333333335
2025-04-30,2.3495833333333334,-4.12394394061753,6.473527273950864,False,2.3495833333333334
2025-05-01,2.3541666666666665,-108.86019512279915,111.21436178946583,False,2.3541666666666665
2025-05-02,2.3641666666666667,1.2886099983458463,1.0755566683208204,False,2.3641666666666667
2025-05-03,2.4454166666666666,30.980160564669102,-28.534743898002436,False,2.4454166666666666
2025-05-04,2.32,38.84816318897866,-36.52816318897866,False,2.32
2025-05-05,2.3354166666666667,49.48300342133935,-47.14758675467268,False,2.3354166666666667
2025-05-06,2.2695833333333333,-32.81219113861978,35.08177447195311,False,2.2695833333333333
2025-05-07,2.5083333333333333,-36.065308797715346,38.57364213104868,False,2.5083333333333333
2025-05-08,2.3291666666666666,-58.62793433015348,60.957100996820145,False,2.3291666666666666
2025-05-09,2.3420833333333335,-35.99128935917163,38.333372692504966,False,2.3420833333333335
2025-05-10,-414.34999999999997,-531.0805205525288,116.73052055252884,False,-414.34999999999997
2025-05-11,2.4041666666666663,-45.45963659138781,47.86380325805448,False,2.4041666666666663
2025-05-12,2.310416666666667,11.168122863862997,-8.85770619719633,False,2.310416666666667
2025-05-13,2.18125,-89.26567662761596,91.44692662761597,False,2.18125
2025-05-14,-414.59375,-818.4276115797034,403.83386157970335,True,-818.4276115797034
2025-05-15,-4165.02625,-1335.7337951388974,-2829.2924548611027,True,-1335.7337951388974
2025-05-16,-9999.0,-1156.7503778355217,-8842.249622164478,True,-1156.7503778355217
2025-05-17,-9999.0,-1806.5702928015796,-8192.42970719842,True,-1806.5702928015796
2025-05-18,-9999.0,-2855.4620547319296,-7143.53794526807,True,-2855.4620547319296
2025-05-19,-5831.987916666666,-3789.473946001486,-2042.5139706651798,True,-3789.473946001486
2025-05-20,-4581.974166666667,-2101.3070885552165,-2480.6670781114503,True,-2101.3070885552165
2025-05-21,-3748.59625,-3675.316954984566,-73.27929501543395,False,-3748.59625
2025-05-22,1.6904166666666667,-156.80673701837316,158.49715368503982,True,-156.80673701837316
2025-05-23,1.74,-100.04475315879343,101.78475315879342,False,1.74
2025-05-24,,431.49077731359,,False,431.49077731359
2025-05-25,,127.48318058877886,,False,127.48318058877886
2025-05-26,,-973.5455668815432,,False,-973.5455668815432
2025-05-27,,423.12451640042354,,False,423.12451640042354
2025-05-28,,-767.0687300425467,,False,-767.0687300425467
2025-05-29,,-1012.6024572090558,,False,-1012.6024572090558
2025-05-30,,-1079.5950690787126,,False,-1079.5950690787126
2025-05-31,,-985.6868939362708,,False,-985.6868939362708
2025-06-01,,-128.15825627642772,,False,-128.15825627642772
2025-06-02,,-608.6222803485423,,False,-608.6222803485423
2025-06-03,,-1290.721303945632,,False,-1290.721303945632
2025-06-04,,-1060.9767563455557,,False,-1060.9767563455557
2025-06-05,,-930.8724305556019,,False,-930.8724305556019
2025-06-06,,-648.0597404985857,,False,-648.0597404985857
2025-06-07,,-510.1650821916114,,False,-510.1650821916114
2025-06-08,,-463.9099599155998,,False,-463.9099599155998
2025-06-09,,-465.7010221676192,,False,-465.7010221676192
2025-06-10,,-458.26277118725824,,False,-458.26277118725824
2025-06-11,,-459.63409437665774,,False,-459.63409437665774
2025-06-12,,-4.707521935000632,,False,-4.707521935000632
2025-06-13,,-36.7539188968808,,False,-36.7539188968808
2025-06-14,,-12.893822521405612,,False,-12.893822521405612
2025-06-15,,-506.69978584672805,,False,-506.69978584672805
2025-06-16,,-498.07450759088687,,False,-498.07450759088687
2025-06-17,,-498.07450759088687,,False,-498.07450759088687
2025-06-18,,-492.9804381606504,,False,-492.9804381606504
2025-06-19,,-488.03935461619307,,False,-488.03935461619307
2025-06-20,,-502.8081878909814,,False,-502.8081878909814
2025-06-21,,-500.619577349493,,False,-500.619577349493
2025-06-22,,-487.222067264104,,False,-487.222067264104
2025-06-23,,-491.8557337065449,,False,-491.8557337065449
2025-06-24,,-505.6416870472928,,False,-505.6416870472928
2025-06-25,,-509.9349717374687,,False,-509.9349717374687
2025-06-26,,-508.18966704535745,,False,-508.18966704535745
2025-06-27,,-515.316450891845,,False,-515.316450891845
2025-06-28,,-510.1650821916114,,False,-510.1650821916114
2025-06-29,,-510.1650821916114,,False,-510.1650821916114
2025-06-30,,-511.5364053810109,,False,-511.5364053810109
2025-07-01,,-747.2544688971066,,False,-747.2544688971066
2025-07-02,,-757.4999070275761,,False,-757.4999070275761
2025-07-03,,-509.9349717374687,,False,-509.9349717374687
2025-07-04,,-504.7836030372354,,False,-504.7836030372354
2025-07-05,,-500.619577349493,,False,-500.619577349493
2025-07-06,,-445.85260411436025,,False,-445.85260411436025
