date,stage_01080,stage_01120,stage_01145,stage_01160,stage_01220,stage_01280,stage_01300,stage_01390,stage_01400,stage_01440,stage_01480,stage_01515,stage_01545,stage_01670
2025-04-23,58.9525,56.42113615147699,47.17814470594349,22.95286858665229,13.844173903389747,7.692762683064893,5.596854853450996,8.079583333333334,6.150833333333334,3.9024999999999994,2.8894250594623943,-830.20375,1.5660833333333335,0.22416666666666663
2025-04-24,31.188333333333333,56.92125,47.75125,40.41125,28.072943881438423,19.32708333333333,14.500416666666666,8.284583333333334,6.309166666666666,4.015000000000001,3.8941666666666666,-1664.385,1.6089999999999998,0.21583333333333354
2025-04-25,37.87916666666667,57.40083333333333,48.303333333333335,40.9625,28.520833333333336,19.680416666666666,14.787500000000001,8.39125,6.405,4.053333333333334,3.910416666666667,-1459.3417932203065,1.5669166666666665,0.1429166666666668
2025-04-26,60.337916666666665,57.867916666666666,48.81125,41.49166666666667,28.989583333333332,19.999583333333334,15.023333333333333,8.51625,6.4975,4.125,3.9741666666666666,-1387.1448998966794,1.6223333333333332,0.20374999999999988
2025-04-27,60.52708333333334,58.1075,49.1275,41.869166666666665,29.357499999999998,20.215416666666666,15.254999999999999,8.588333333333333,6.550833333333333,4.117083333333333,3.92375,-831.12125,1.6015,0.13708333333333345
2025-04-28,60.68375,58.13807046390507,49.27583333333333,41.987500000000004,29.492916666666666,20.281666666666666,15.347083333333334,8.678333333333333,6.609583333333333,4.214583333333334,4.059583333333333,-831.2320833333333,1.7123333333333333,0.2120833333333334
2025-04-29,60.81583333333333,57.84242168739169,49.35311693393168,42.07583333333333,29.56208333333333,20.33958333333333,15.384583333333332,8.709166666666667,6.6175,4.1975,4.040416666666667,2.2395833333333335,1.6844166666666667,0.12125000000000008
2025-04-30,60.830000000000005,57.62034562438611,49.396977616227524,42.128750000000004,29.544009860776995,20.379583333333333,15.455000000000002,8.75625,6.66375,4.272500000000001,4.1745833333333335,2.3495833333333334,1.8173333333333335,0.3383333333333334
2025-05-01,60.76916666666667,58.138622632169195,49.42416666666667,41.78254697901181,29.327256017973458,20.33085167337221,15.44625,8.768333333333333,6.692083333333333,4.290416666666667,4.154166666666667,2.3541666666666665,1.8073333333333332,0.36083333333333334
2025-05-02,60.669583333333335,58.17166666666667,49.338750000000005,41.96155016644302,29.550833333333333,20.33725114874377,15.427083333333332,8.774583333333334,6.703333333333333,4.300416666666667,4.194583333333333,2.3641666666666667,1.826083333333333,0.3641666666666665
2025-05-03,60.52458333333333,58.04875,49.293749999999996,41.49874800803307,29.53580579218784,20.271862294526684,15.360783609966633,8.786001800900014,6.769166666666667,4.36125,4.245416666666667,2.4454166666666666,1.88525,0.45666666666666655
2025-05-04,60.23875,57.757083333333334,49.07750000000001,41.86958333333333,29.458750000000002,20.344166666666666,15.38625,8.690919133714877,6.683333333333334,4.279166666666667,4.147916666666667,2.32,1.7435833333333333,0.22625000000000006
2025-05-05,59.8025,57.31041666666666,48.67333333333334,41.456250000000004,29.124166666666664,20.143749999999997,15.238333333333333,8.702083333333333,6.650416666666666,4.269583333333333,4.2125,2.3354166666666667,1.7969166666666667,0.32666666666666666
2025-05-06,59.314166666666665,56.97541950659014,48.115532700603275,40.91041666666667,28.977903578141433,19.866249999999997,14.939424042964456,8.61375,6.564583333333332,4.204583333333334,4.07625,2.2695833333333333,1.699833333333333,0.23458333333333337
2025-05-07,59.17208333333333,56.6375,47.86041666666667,40.64833333333333,28.447499999999998,19.752916666666664,14.976666666666667,8.684583333333334,6.662916666666667,4.346137316562412,4.157496963383904,2.5083333333333333,1.79010053960307,0.3933333333333333
2025-05-08,58.89958333333333,56.40208333333333,47.6,40.53938097627266,28.220833333333335,19.79256640786382,14.773632284839655,8.501749130293879,6.480833333333333,4.176666666666668,4.123333333333333,2.3291666666666666,1.7348333333333332,0.3570833333333334
2025-05-09,58.423750000000005,55.92583333333333,47.14458333333334,40.01416666666667,27.828333333333337,19.22,14.522083333333335,8.389531934973057,6.404166666666666,4.098750000000001,4.149583333333333,2.3420833333333335,1.7298333333333333,0.3437500000000002
2025-05-10,57.97208333333333,55.43458333333333,46.64958333333333,39.597500000000004,27.511666666666667,18.976666666666667,14.329166666666666,8.305833333333334,6.359166666666667,4.124583333333334,4.126353816511743,-414.34999999999997,1.8014999999999999,0.40541666666666676
2025-05-11,57.5225,54.964166666666664,46.080181732329535,39.37502049935996,26.904999999999998,18.559855223495262,14.057916666666667,8.15,6.267916666666667,4.108333333333333,4.19875,2.4041666666666663,1.8165,0.4850000000000001
2025-05-12,57.02875,54.48375,45.60449036834205,39.228025148280786,26.354600838496264,18.217499999999998,14.04325692478076,7.927499999999999,6.082083333333333,3.9287500000000004,4.120833333333334,2.310416666666667,1.7431666666666668,0.4583333333333335
2025-05-13,24.705887696502003,54.08083333333333,44.91301773783565,37.539076596183875,26.0204118796223,17.813511042430314,13.40934436403647,7.746143786830215,5.93,3.822083333333333,3.9775,2.18125,1.6293727445790067,0.3404166666666666
2025-05-14,-592.7591077359922,53.73166666666667,44.57916666666667,37.41708333333333,25.73930786004249,17.568749999999998,13.30424334815357,7.615096434674145,-20.3827486846561,3.617246271262954,3.9033333333333333,-818.4276115797034,1.5165,0.20875
2025-05-15,-592.7591077359922,53.34581408246332,44.25625,37.47822589403556,25.090410116966257,17.55079293009338,13.084664507216576,7.46163371603354,5.698333333333333,3.6374999999999997,3.8400000000000003,-1335.7337951388974,1.4614999999999998,0.24
2025-05-16,5.927271991778184,53.27644214706382,43.96208333333333,37.762646889865785,24.963452945372513,17.12021744456907,12.88953967626073,7.361666666666667,5.576666666666667,3.5579166666666664,3.716691309027309,-1156.7503778355217,1.3498333333333332,0.09000000000000008
2025-05-17,-363.51624999999996,52.861666666666665,43.687916666666666,36.455416666666665,24.600416666666668,16.788733713357733,12.619166666666665,7.232083333333333,5.458749999999999,3.49,3.6616666666666666,-1806.5702928015796,1.2531666666666665,0.03458333333333341
2025-05-18,55.1775,52.579166666666666,43.427955712507654,36.18125,24.344583333333336,16.610833333333332,12.447916666666668,7.108333333333333,5.355833333333333,3.3829166666666666,3.5790650502819292,-2855.4620547319296,1.1735833333333334,-0.057499999999999885
2025-05-19,54.899166666666666,52.30583333333333,43.13823913393966,35.970844654237055,24.071666666666665,16.45375,12.352083333333333,7.100416666666667,5.31,3.3925,3.6258333333333335,-3789.473946001486,1.224,0.016250000000000098
2025-05-20,54.58041666666667,51.974583333333335,42.794999999999995,35.42582572461113,23.814583333333335,16.291666666666664,12.235833333333332,7.0562499999999995,5.299166666666667,3.3754166666666667,3.6254166666666667,-2101.3070885552165,1.2206666666666668,0.05541666666666667
2025-05-21,54.230000000000004,51.60541666666667,42.44009936146671,35.3375,23.58875,16.0525,12.01875,6.91125,5.152083333333333,3.2762499999999997,3.498949390487994,-3748.59625,1.0519166666666666,-0.12125000000000008
2025-05-22,52.572975283409534,51.21708333333333,42.0775,34.95375,23.199583333333333,15.782083333333334,11.840416666666666,6.852083333333333,5.097916666666666,3.2695833333333333,3.4854166666666666,-156.80673701837316,1.0344166666666668,-0.11458333333333326
2025-05-23,53.690000000000005,51.03,41.84,34.72,23.05,15.67,11.77,6.78,5.1,3.26,3.58,1.74,1.084,0.010000000000000009
2025-05-24,132.62614084484028,20.57988310118214,13.455002666696782,33.52444526110289,19.71542223072184,15.23475775926017,11.06872396761359,6.927306042559604,-48.109570060054196,1.265830340677118,3.3582242058875127,431.49077731359,0.9504111236006587,-0.03613921062845647
2025-05-25,115.90926185298369,19.95884284815205,12.120113975201177,11.982007071799167,4.585159539358208,3.3236128664323115,1.988838585402434,7.084689601422298,-14.068664871062378,1.211266047152703,2.7432766817331973,127.48318058877886,1.1061077362098886,0.04353738413554257
2025-05-26,99.75389655885675,21.237911704115568,12.062616536577908,12.079199531631135,5.651388204558326,4.899459907503109,2.8455479979882723,7.0956545992960915,-43.57483049253616,1.213694249137803,2.713444288614489,-973.5455668815432,1.1046302074603072,0.07717224443499245
2025-05-27,118.63487482179174,21.547265940925445,11.965982297173207,11.890673397099667,6.737341108867045,4.823425180959325,2.8645378735515035,7.603935383763635,6.961214949491086,1.2088500142137486,2.7063470943689687,423.12451640042354,1.1081823217300335,0.11345385443456976
2025-05-28,7.00116964573048,21.587326436410212,11.807121879155599,11.905201382005073,6.66541182894437,4.815946762034217,2.9598219063086475,7.573251196052772,-16.061930157167833,1.2087020746393498,2.718382477900339,-767.0687300425467,1.2827054280250878,0.14373653512671491
2025-05-29,23.64219290959916,21.507902303898792,11.801131009830934,11.784855282260732,6.659507999325354,4.8713917252304855,2.9279321299787955,7.5058904108877105,-16.393084282501594,1.2293732833706905,2.7269359941817055,-1012.6024572090558,1.2784658774641158,0.1870930075033309
2025-05-30,14.28370152933074,21.590543128055337,11.819391028501034,12.14880900668298,6.564005737588939,5.053801880859557,2.978691354980883,7.442824557795543,-42.55604117723636,1.2213765621595811,2.7268630669786207,-1079.5950690787126,1.2796473271142688,0.18986943836845327
2025-05-31,2.216387773896146,19.873261154418987,11.82131846401652,12.143500223506239,4.33735231193625,5.049220199643131,2.895208193686827,6.743621288672914,-44.25108862739838,1.2472786969904663,2.7188892147885224,-985.6868939362708,1.1013373436604714,0.18744544412999853
2025-06-01,-44.63238151247483,20.646712185522464,12.034572237737105,11.995324097259424,5.671151609190899,5.014277963377514,2.9076141617840316,6.7439119791213145,-44.02721532992319,1.2684257058412265,2.667654068668641,-128.15825627642772,1.1135484685386496,0.18337226446706062
2025-06-02,-38.570546328515846,21.185651932091744,11.996565466900444,11.736841014368785,6.442572196938717,4.797720059596429,2.8564722221373597,2.672792009077119,-45.178189439380866,1.2687206956302601,2.672195465112554,-608.6222803485423,1.1105632851799598,0.2040848156882234
2025-06-03,15.55413008469469,21.153085477623332,11.991935259940199,11.747363179482713,6.4282995205532165,4.7729472964057,2.8143234984195744,2.681541080689683,-45.003517498924204,1.2712402260668116,2.6781325915744096,-1290.721303945632,1.1261132755900365,0.24988724663559808
2025-06-04,32.01244219168082,21.28613097303199,11.76708844782256,11.897610045017107,6.445549235966806,4.848136409133498,2.89795584197578,2.626584133545846,-43.727372063989066,1.2150388677905155,2.6687150260167174,-1060.9767563455557,1.1378506310657026,0.4012388175026644
2025-06-05,38.36547907731678,21.580699705888126,11.806163504511325,11.958205736148356,6.459460250449681,4.86693484466888,2.9025235658614124,3.2683333088381765,-43.96749634701763,1.2046213195428717,2.6739868450283666,-930.8724305556019,1.2895162519171348,0.33902714242064813
2025-06-06,22.413956149477972,21.8822246101539,11.810518173427425,12.65290177057707,6.902001435156213,4.988233795235285,3.027653981915583,7.1254466281086,-14.174204105856122,1.1923434698456834,2.6725681663597163,-648.0597404985857,1.2701874058983904,0.2869503408469135
