date,observed,predicted,residual,is_outlier,corrected
2025-04-23,14.155000000000001,5.596854853450996,8.558145146549005,True,5.596854853450996
2025-04-24,14.500416666666666,14.536665781037716,-0.036249114371049274,False,14.500416666666666
2025-04-25,14.787500000000001,14.763561070028908,0.02393892997109326,False,14.787500000000001
2025-04-26,15.023333333333333,15.049213737157597,-0.02588040382426371,False,15.023333333333333
2025-04-27,15.254999999999999,15.24674896819872,0.008251031801279396,False,15.254999999999999
2025-04-28,15.347083333333334,15.327132263344478,0.019951069988856318,False,15.347083333333334
2025-04-29,15.384583333333332,15.38202124001404,0.0025620933192911366,False,15.384583333333332
2025-04-30,15.455000000000002,15.430560626388559,0.024439373611443216,False,15.455000000000002
2025-05-01,15.44625,15.420094244529981,0.02615575547001825,False,15.44625
2025-05-02,15.427083333333332,15.41214669801747,0.014936635315862645,False,15.427083333333332
2025-05-03,15.453333333333333,15.360783609966633,0.09254972336669987,True,15.360783609966633
2025-05-04,15.38625,15.371154038878664,0.015095961121335932,False,15.38625
2025-05-05,15.238333333333333,15.24017002003225,-0.0018366866989172337,False,15.238333333333333
2025-05-06,15.037083333333335,14.939424042964456,0.09765929036887933,True,14.939424042964456
2025-05-07,14.976666666666667,14.979481247943585,-0.002814581276918915,False,14.976666666666667
2025-05-08,14.728749999999998,14.773632284839655,-0.04488228483965706,True,14.773632284839655
2025-05-09,14.522083333333335,14.50752176855288,0.014561564780454006,False,14.522083333333335
2025-05-10,14.329166666666666,14.345709822690525,-0.01654315602385914,False,14.329166666666666
2025-05-11,14.057916666666667,14.033359564812404,0.024557101854263408,False,14.057916666666667
2025-05-12,13.725416666666668,14.04325692478076,-0.3178402581140922,True,14.04325692478076
2025-05-13,13.4575,13.40934436403647,0.04815563596353023,True,13.40934436403647
2025-05-14,13.178333333333335,13.30424334815357,-0.125910014820235,True,13.30424334815357
2025-05-15,13.010000000000002,13.084664507216576,-0.0746645072165748,True,13.084664507216576
2025-05-16,12.820833333333333,12.88953967626073,-0.0687063429273973,True,12.88953967626073
2025-05-17,12.619166666666665,12.599806577370325,0.019360089296339922,False,12.619166666666665
2025-05-18,12.447916666666668,12.4564587201059,-0.008542053439231978,False,12.447916666666668
2025-05-19,12.352083333333333,12.334573793154185,0.017509540179148075,False,12.352083333333333
2025-05-20,12.235833333333332,12.222160646985081,0.013672686348250807,False,12.235833333333332
2025-05-21,12.01875,12.00363620780882,0.015113792191181474,False,12.01875
2025-05-22,11.840416666666666,11.870593199131845,-0.030176532465178596,False,11.840416666666666
2025-05-23,11.77,11.757746008589834,0.01225399141016581,False,11.77
2025-05-24,,11.06872396761359,,False,11.06872396761359
2025-05-25,,1.988838585402434,,False,1.988838585402434
2025-05-26,,2.8455479979882723,,False,2.8455479979882723
2025-05-27,,2.8645378735515035,,False,2.8645378735515035
2025-05-28,,2.9598219063086475,,False,2.9598219063086475
2025-05-29,,2.9279321299787955,,False,2.9279321299787955
2025-05-30,,2.978691354980883,,False,2.978691354980883
2025-05-31,,2.895208193686827,,False,2.895208193686827
2025-06-01,,2.9076141617840316,,False,2.9076141617840316
2025-06-02,,2.8564722221373597,,False,2.8564722221373597
2025-06-03,,2.8143234984195744,,False,2.8143234984195744
2025-06-04,,2.89795584197578,,False,2.89795584197578
2025-06-05,,2.9025235658614124,,False,2.9025235658614124
2025-06-06,,3.027653981915583,,False,3.027653981915583
2025-06-07,,3.015909417674408,,False,3.015909417674408
2025-06-08,,3.017369651117418,,False,3.017369651117418
2025-06-09,,3.016899027245774,,False,3.016899027245774
2025-06-10,,2.916145264215443,,False,2.916145264215443
2025-06-11,,2.9574699768282064,,False,2.9574699768282064
2025-06-12,,2.9333199492526782,,False,2.9333199492526782
2025-06-13,,2.9295936642299716,,False,2.9295936642299716
2025-06-14,,3.03997174684821,,False,3.03997174684821
2025-06-15,,2.919553044530965,,False,2.919553044530965
2025-06-16,,2.9149093363918195,,False,2.9149093363918195
2025-06-17,,3.0119610321671364,,False,3.0119610321671364
2025-06-18,,3.0574355775899797,,False,3.0574355775899797
2025-06-19,,3.0595857953850154,,False,3.0595857953850154
2025-06-20,,3.0588147967289108,,False,3.0588147967289108
2025-06-21,,3.0588147967289108,,False,3.0588147967289108
2025-06-22,,3.0487400495977917,,False,3.0487400495977917
2025-06-23,,3.0349669098354917,,False,3.0349669098354917
2025-06-24,,3.0328859097915504,,False,3.0328859097915504
2025-06-25,,3.03600326387475,,False,3.03600326387475
2025-06-26,,3.0272956564213196,,False,3.0272956564213196
2025-06-27,,3.0411899739032062,,False,3.0411899739032062
2025-06-28,,3.025171317684426,,False,3.025171317684426
2025-06-29,,2.9692769797482566,,False,2.9692769797482566
2025-06-30,,2.9280203308860715,,False,2.9280203308860715
2025-07-01,,3.0530611264744176,,False,3.0530611264744176
2025-07-02,,3.078946107116879,,False,3.078946107116879
2025-07-03,,3.0807536856026023,,False,3.0807536856026023
2025-07-04,,3.1433972101757757,,False,3.1433972101757757
2025-07-05,,3.037214093169708,,False,3.037214093169708
